name;url
Unown.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/201.png
Wobbuffet.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/202.png
Girafarig.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/203.png
Pineco.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/204.png
Forretress.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/205.png
Dunsparce.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/206.png
Gligar.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/207.png
Steelix.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/208.png
Mega Steelix.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/208_f2.png
Snubbull.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/209.png
Granbull.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/210.png
Qwilfish.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/211.png
Scizor.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/212.png
Mega Scizor.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/212_f2.png
Shuckle.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/213.png
Heracross.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/214.png
Mega Heracross.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/214_f2.png
Sneasel.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/215.png
Teddiursa.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/216.png
Ursaring.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/217.png
Slugma.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/218.png
Magcargo.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/219.png
Swinub.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/220.png
Piloswine.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/221.png
Corsola.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/222.png
Galarian Corsola.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/222_f2.png
Remoraid.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/223.png
Octillery.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/224.png
Delibird.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/225.png
Mantine.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/226.png
Skarmory.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/227.png
Houndour.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/228.png
Houndoom.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/229.png
Mega Houndoom.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/229_f2.png
Kingdra.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/230.png
Phanpy.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/231.png
Donphan.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/232.png
Porygon2.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/233.png
Stantler.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/234.png
Smeargle.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/235.png
Tyrogue.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/236.png
Hitmontop.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/237.png
Smoochum.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/238.png
Elekid.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/239.png
Magby.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/240.png
Miltank.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/241.png
Blissey.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/242.png
Raikou.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/243.png
Entei.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/244.png
Suicune.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/245.png
Larvitar.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/246.png
Pupitar.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/247.png
Tyranitar.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/248.png
Mega Tyranitar.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/248_f2.png
Lugia.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/249.png
Ho-oh.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/250.png
Celebi.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/251.png
Treecko.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/252.png
Grovyle.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/253.png
Sceptile.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/254.png
Mega Sceptile.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/254_f2.png
Torchic.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/255.png
Combusken.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/256.png
Blaziken.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/257.png
Mega Blaziken.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/257_f2.png
Mudkip.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/258.png
Marshtomp.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/259.png
Swampert.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/260.png
Mega Swampert.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/260_f2.png
Poochyena.png;https://assets.pokemon.com/assets/cms2/img/pokedex/full/261.png
